county,ymkey,H_pub,S_rec,H_rec,H_qc
东港市,2023-09,2.33880114555359,44,2.30340332157212,2.30340332157212
东港市,2023-10,2.05561089515686,15,1.66930220539635,1.65812286968447
东湖区,2017-01,2.10111403465271,13,2.10111398452292,2.10111398452292
东湖区,2022-02,3.08603000640869,16,2.77258872223978,
东湖区,2022-10,3.13416242599487,16,2.77258872223978,
东湖区,2022-12,3.29583692550659,27,3.29583686600433,
东湖区,2023-01,1.76101326942444,1,0,0
东湖区,2023-04,2.53026747703552,19,2.3561247317547,2.3561247317547
东湖区,2023-05,1.99097645282745,9,1.99097644769752,1.99097644769752
东湖区,2023-08,2.8629424571991,14,2.6283618032429,
东湖区,2023-09,1.3862943649292,4,1.38629436111989,
东湖区,2023-10,2.17664813995361,19,2.12476779812754,1.83914367744349
东湖区,2023-11,2.8428807258606,10,2.20082764903455,
东湖区,2023-12,2.46220898628235,25,2.53871777098713,2.47694504030308
东源县,2017-12,2.20213961601257,19,2.17661224852978,2.07424125864649
东源县,2022-04,3.465735912323,1,0,
东源县,2023-03,2.96444535255432,75,4.2585412834487,
东源县,2023-04,4.32948064804077,18,2.89037175789617,
东源县,2023-08,1.97194361686707,15,1.97329822714823,1.97329822714823
东源县,2023-10,0,1,0,
东源县,2023-12,1.7917594909668,6,1.79175946922805,
东胜区,2014-05,3.07315921783447,37,3.07539269092614,3.07539269092614
东胜区,2023-06,1.75381183624268,10,1.75381189815777,1.75381189815777
东胜区,2023-07,1.69098889827728,16,2.77258872223978,
东胜区,2023-10,0.796482026576996,11,0.817323727785529,0.817323727785529
东至县,2021-01,1.57177722454071,48,1.99737726767869,1.99737726767869
东至县,2021-12,1.92015111446381,31,1.76384539227089,1.76384539227089
东至县,2023-01,3.14290809631348,88,3.0798912419933,3.07234130127936
东至县,2023-02,2.76154685020447,62,2.47112127218593,2.47112127218593
东至县,2023-05,3.77587747573853,13,2.56494935746154,
东营区,2021-08,3.91334962844849,34,3.38820845261081,
东营区,2021-09,3.53598308563232,26,3.25809653802148,
东营区,2022-01,2.87385773658752,69,1.81797388611697,1.26035875421205
东营区,2022-02,3.15267086029053,17,2.83321334405622,
东营区,2022-06,3.36339712142944,40,3.58744583254301,
东营区,2022-07,3.0722599029541,66,3.23076656974756,3.15317633273366
东营区,2022-08,2.81485390663147,41,3.60919877707051,
东营区,2022-12,2.63314986228943,11,1.45409628353264,1.45409628353264
东营区,2023-01,2.01683974266052,39,2.04680373387337,2.04680373387337
东营区,2023-02,2.09796357154846,28,1.91083635362145,1.91083635362145
东营区,2023-03,1.59798383712769,20,1.48381814933797,1.48381814933797
东营区,2023-04,2.38077688217163,23,2.40455280333582,2.40455280333582
东营区,2023-05,2.98667883872986,17,2.03090725721889,1.6576593924225
东营区,2023-06,3.0275514125824,35,2.98370551538237,2.98370551538237
东营区,2023-09,2.77000832557678,51,2.67178904131508,2.67178904131508
东营区,2023-10,2.48465442657471,32,1.99210835856809,1.99210835856809
东营区,2023-11,3.09527659416199,85,2.24585391711938,2.24255209104685
东营区,2023-12,3.26425123214722,44,3.65470374184129,1.99408263649859
东西湖区,2015-11,2.77922368049622,66,2.31803534196811,2.31803534196811
东西湖区,2015-12,2.57464456558228,45,1.66599049861381,1.66599049861381
东西湖区,2016-02,2.43375849723816,49,2.43747999609542,2.43747999609542
东西湖区,2016-11,2.57510375976563,34,3.28593710362905,3.28593710362905
东西湖区,2017-11,2.69320583343506,47,2.18892669876606,2.18892669876606
东西湖区,2017-12,1.68847346305847,38,2.41016148416405,2.34762062707375
东西湖区,2019-09,2.49933815002441,64,2.50450408906346,2.50450408906346
东西湖区,2019-10,3.05208420753479,1,0,
东西湖区,2019-12,2.4483814239502,50,2.7831907415077,2.7831907415077
东西湖区,2020-08,2.65169405937195,24,2.65169399285323,2.65169399285323
东西湖区,2020-11,2.63146185874939,33,1.60836627653561,1.58949697248224
东西湖区,2020-12,2.53294491767883,64,2.02890072066424,1.94259202846387
东西湖区,2021-01,2.98633432388306,72,2.68611572348042,2.54182783413327
东西湖区,2021-02,2.58144307136536,76,2.61055302898782,2.43101886312717
东西湖区,2021-03,2.02498960494995,64,1.71674871441031,1.71674871441031
东西湖区,2021-05,0.507718741893768,3,1.03972077083992,1.03972077083992
东西湖区,2021-07,2.90243077278137,13,2.54003630382098,2.54003630382098
东西湖区,2021-09,2.11525774002075,17,2.81335540450062,
东西湖区,2021-10,3.75814032554626,74,4.09349937892796,3.35759917988686
东西湖区,2021-11,2.47239780426025,66,2.79359682937201,2.78651539456173
东西湖区,2021-12,2.83204936981201,59,2.67601873657425,2.65541071615519
东西湖区,2022-01,3.04123950004578,88,3.05394111368318,2.98418018913624
东西湖区,2022-02,2.40651226043701,95,4.31472304238587,4.22243721389116
东西湖区,2022-04,3.05271482467651,65,3.86404072706021,3.76897852502168
东西湖区,2022-05,1.74786818027496,60,3.8992729837758,3.86653655846222
东西湖区,2022-06,1.42725574970245,45,3.68245165761035,3.68245165761035
东西湖区,2022-07,3.20981431007385,43,3.18612752673009,3.18612752673009
东西湖区,2022-08,3.53559374809265,48,3.79084543766767,
东西湖区,2022-09,3.54551219940186,96,4.12527118931673,3.96917789813841
东西湖区,2022-10,3.87150597572327,95,3.75332818689591,3.67746992873055
东西湖区,2022-11,3.22368597984314,69,4.11891873852017,3.55175080047272
东西湖区,2022-12,2.1466269493103,62,4.03801983597889,
东西湖区,2023-01,2.68591713905334,114,2.41824693154423,2.3945178051376
东西湖区,2023-02,2.74309492111206,98,2.53285371153215,2.52507688175775
东西湖区,2023-03,2.56346249580383,80,2.53710197692901,2.51443756278927
东西湖区,2023-04,2.99722099304199,79,3.53213131204501,3.48374102792558
东西湖区,2023-05,3.5251157283783,99,3.55654426924528,3.53759923269293
东西湖区,2023-06,3.3695170879364,51,3.26457293255243,3.17843027461232
东西湖区,2023-07,3.59154629707336,59,3.48784907592248,3.23998694071996
东西湖区,2023-08,2.54244422912598,68,3.39449893211111,3.12961659202108
东西湖区,2023-09,3.61863398551941,98,3.59139610899633,3.31301689344277
东西湖区,2023-10,3.61098098754883,156,3.56969419516536,3.48433302029594
东西湖区,2023-11,3.09755706787109,116,3.4466762932361,3.38592906479001
东西湖区,2023-12,2.55925703048706,114,2.55442506255392,2.54027103567005
东阳市,2021-10,2.55046916007996,13,2.28148100596527,2.28148100596527
东阳市,2023-04,2.63767433166504,21,2.63603550131711,2.63603550131711
东阳市,2023-11,2.28615713119507,15,2.2861572065883,2.2861572065883
东阳市,2023-12,1.18024039268494,6,1.18024035025539,1.18024035025539
两当县,2021-07,2.804523229599,34,2.80452325496683,2.80452325496683
中原区,2014-03,2.19722461700439,9,2.19722457733622,
中原区,2014-10,2.16395568847656,9,2.16395565688206,
中原区,2014-12,2.5245521068573,14,2.63905732961526,
中原区,2015-02,2.84648036956787,17,2.78778811938601,
中原区,2015-06,2.6711118221283,15,2.65258753472015,
中原区,2015-07,0,1,0,0
中原区,2015-10,2.86885380744934,32,3.44481379749146,
中原区,2015-11,2.39789533615112,11,2.39789527279837,
中原区,2015-12,2.63905739784241,14,2.63905732961526,
中原区,2016-01,2.63905739784241,29,3.27469460010971,
中原区,2016-02,2.0794415473938,8,2.07944154167984,
中原区,2016-03,2.30258512496948,10,2.30258509299405,
中原区,2016-05,3.17966842651367,35,3.49620010525392,
中原区,2016-06,3.03911566734314,8,2.07944154167984,
中原区,2016-09,2.70805025100708,15,2.70805020110221,
中原区,2016-11,2.99150156974793,21,2.99150146857535,
中原区,2016-12,2.67012000083923,15,2.68594532466979,2.68594532466979
中原区,2017-02,2.39789533615112,11,2.39789527279837,
中原区,2017-04,1.3862943649292,4,1.38629436111989,
中原区,2017-05,3.25809645652771,26,3.25809653802148,
中原区,2017-06,3.09104251861572,22,3.09104245335831,
中原区,2017-09,3.236243724823,27,3.2362437609902,
中原区,2017-10,2.0794415473938,8,2.07944154167984,
中原区,2017-11,3.36326694488525,29,3.32847188133074,2.926417555498
中原区,2018-04,2.83321332931519,17,2.83321334405622,
中原区,2018-05,3.19572997093201,21,2.78183561135357,2.78183561135357
中原区,2018-06,2.74382090568543,8,2.07944154167984,
中原区,2019-03,2.71101021766663,38,2.98750039782238,2.98750039782238
中原区,2019-04,3.19721126556397,24,3.10257127680455,2.97850842052724
中原区,2019-05,3.26183986663818,37,2.98462418110295,2.98462418110295
中原区,2019-06,3.30202031135559,27,2.9622368548768,2.9622368548768
中原区,2019-07,3.10186052322388,1,0,
中原区,2019-08,2.86112976074219,26,2.86112985135063,2.68843226619714
中原区,2019-10,2.89360070228577,55,2.50288536884571,1.63898344548093
中原区,2019-11,3.1170699596405,52,3.05086336412649,2.81825860935919
中原区,2020-01,3.29583692550659,27,3.29583686600433,
中原区,2020-02,2.46220350265503,3,0.282600106577289,0.282600106577289
中原区,2020-03,2.50249004364014,5,1.6094379124341,
中原区,2020-04,3.18383145332336,29,3.10875625163126,2.0024218484577
中原区,2020-05,3.11743974685669,21,2.65312301632715,2.23980277296531
中原区,2020-06,2.1369354724884,12,1.91249601071485,1.91249601071485
中原区,2020-12,2.19129610061646,10,1.74721971370211,1.74721971370211
中原区,2021-01,3.08131003379822,19,2.49401948735119,2.49401948735119
中原区,2021-02,3.12314343452454,8,1.62638567194391,1.62638567194391
中原区,2021-03,3.09616541862488,35,2.66130031932517,2.66130031932517
中原区,2021-04,3.2422137260437,39,3.0097071096977,3.00728673285071
中原区,2021-05,3.17815041542053,35,3.04357719357374,3.04357719357374
中原区,2021-06,3.13941144943237,18,2.52754755064176,2.52754755064176
中原区,2021-07,3.19899582862854,22,2.79349321963111,2.74143215633037
中原区,2021-08,3.01029849052429,34,3.09076666298075,3.09076666298075
中原区,2021-09,3.15725159645081,48,3.26942114204393,3.26942114204393
中原区,2021-10,3.07783913612366,41,3.05055935275732,2.97707548507546
中原区,2021-11,3.4311420917511,43,3.19439446324999,3.12612733126508
中原区,2021-12,2.85508942604065,43,2.81147309244609,2.77082118828331
中原区,2022-01,3.09552001953125,35,2.55813153051292,2.43068299019649
中原区,2022-02,3.0905499458313,45,3.07001975651654,2.94737673673087
中原区,2022-03,3.4105019569397,54,3.21393913167291,3.14572562518394
中原区,2022-04,3.4703803062439,41,3.04836450253512,3.04836450253512
中原区,2022-05,3.78529930114746,82,3.84284368969111,3.60359919151689
中原区,2022-06,3.36422491073608,47,3.35327747094522,3.20645055065805
中原区,2022-07,3.11845564842224,26,2.55678746377867,2.55678746377867
中原区,2022-08,1.76336789131165,40,2.91692129467858,2.91692129467858
中原区,2022-09,3.25777530670166,63,3.38234932193844,3.38234932193844
中原区,2022-10,3.33701205253601,61,3.45424737951541,3.45424737951541
中原区,2022-11,3.36349320411682,30,2.71575824328029,2.71575824328029
中原区,2022-12,3.28525185585022,52,3.26411608740172,3.17703686870557
中原区,2023-01,3.32386112213135,51,3.3148985473771,3.3148985473771
中原区,2023-02,3.2506799697876,56,3.27813969471405,3.12298515215455
中原区,2023-03,3.32661151885986,54,3.1950665062967,3.1921071012536
中原区,2023-04,3.40626740455627,61,3.19060504380221,3.17268301173623
中原区,2023-05,3.76805543899536,78,3.68786214301745,3.61155981723523
中原区,2023-06,3.41556930541992,42,3.20420821743935,3.20420821743935
中原区,2023-07,3.27124285697937,18,2.89037175789617,
中原区,2023-08,3.07163691520691,33,2.89220912893962,2.74938966752588
中原区,2023-09,3.21780252456665,43,3.13742756268099,2.92830301826892
中原区,2023-10,3.41333651542664,62,3.49122867186513,3.48439745944955
中原区,2023-11,3.48966145515442,68,3.56101450163199,3.55166620493825
中原区,2023-12,3.45613813400269,69,3.59215469166228,3.49190674336886
中山区,2017-06,1.92512118816376,1,0,
中山区,2018-10,1.05327618122101,4,1.38629436111989,
中山区,2021-01,1.64742541313171,13,1.72201194978283,1.72201194978283
中山区,2021-04,2.84116101264954,20,2.9470047701613,
中山区,2022-02,2.69490194320679,6,1.3974765804755,1.3974765804755
中山区,2022-03,2.16689515113831,12,1.67364093487836,1.67364093487836
中山区,2022-08,0.636514186859131,2,0.636514168294813,0.636514168294813
中山区,2022-10,3.11107540130615,19,2.02399921194925,2.02399921194925
中山区,2023-01,2.37589979171753,21,2.97137653996902,2.857102837442
中山区,2023-03,2.32963299751282,11,2.01909270986644,1.80640443761004
中山区,2023-04,2.80005407333374,38,2.93883569572321,2.21517755179986
中山区,2023-05,1.74548292160034,12,2.484906649788,
中山区,2023-06,2.30461955070496,3,1.03972077083992,1.03972077083992
中山区,2023-07,1.79773914813995,4,1.19225893177706,1.19225893177706
中山区,2023-08,1.30244266986847,3,0.443757284260148,0
中山区,2023-09,2.37998628616333,8,1.89788167169872,1.89788167169872
中山区,2023-10,2.42615628242493,21,2.36595532521721,1.90511064221561
中山区,2023-11,2.94728207588196,27,3.17722388388132,
中山区,2023-12,2.92954754829407,27,2.10147135668998,1.82646062989377
中方县,2018-02,0.6931471824646,2,0.693147180559945,
中方县,2018-08,0,1,0,
中方县,2021-01,1.07354283332825,4,1.07354284640852,1.07354284640852
中方县,2021-02,2.60372018814087,27,2.6037200880138,2.6037200880138
中方县,2021-03,2.99803519248962,35,2.96384993991165,2.96384993991165
中方县,2021-06,2.78394389152527,20,2.72801851341122,2.72801851341122
中方县,2021-07,2.24595212936401,10,2.24595208072891,2.14395220064387
中方县,2021-09,2.29855871200562,20,2.29855864277534,2.25374463394062
中方县,2021-10,3.26256799697876,51,3.1337188358839,3.11799101393065
中方县,2021-11,1.99922919273376,14,1.89597959778111,1.89597959778111
中方县,2022-01,3.52225995063782,51,3.46681913532117,3.46681913532117
中方县,2022-02,2.90259146690369,25,2.90259153428289,2.90259153428289
中方县,2022-03,2.66807866096497,11,2.37411126626362,0.562335144618808
中方县,2023-01,2.54379367828369,23,2.54379380514729,2.54379380514729
中方县,2023-07,2.68062472343445,21,2.6806246529482,2.6806246529482
中江县,2022-03,2.47049379348755,15,2.47049378743255,2.47049378743255
中牟县,2015-01,2.53212952613831,38,2.06632748696062,2.06632748696062
中牟县,2015-05,2.71445226669312,9,2.19722457733622,
中牟县,2015-08,3.7113082408905,13,2.56494935746154,
中牟县,2016-12,2.72555041313171,16,2.72555039583172,
中牟县,2017-01,3.49851560592651,34,3.49851566714802,3.2444926304073
中牟县,2017-02,3.35848450660706,33,3.2863811000411,2.926417555498
中牟县,2017-09,3.55231952667236,37,3.55231963824453,
中牟县,2017-10,3.21887588500977,25,3.2188758248682,
中牟县,2017-11,3.178053855896,24,3.17805383034795,
中牟县,2017-12,3.46670436859131,31,3.37545149082141,3.20477752413226
中牟县,2018-05,3.29583692550659,27,3.29583686600433,
中牟县,2019-01,2.96113133430481,15,2.70805020110221,
中牟县,2019-04,2.80758047103882,9,2.19722457733622,
中牟县,2019-07,2.63905739784241,14,2.63905732961526,
中牟县,2019-10,2.70805025100708,15,2.70805020110221,
中牟县,2019-11,2.68071150779724,28,2.68071156977481,2.68071156977481
中牟县,2019-12,3.71210718154907,56,3.74258399590322,3.04855598758876
中牟县,2020-01,2.08275318145752,29,3.36729582998647,
中牟县,2020-04,2.87905931472778,17,2.59477768607543,2.47675815599948
中牟县,2020-05,3.02019667625427,26,2.60430908689837,2.60430908689837
中牟县,2020-06,3.69844579696655,62,3.64473400909289,3.64473400909289
中牟县,2020-08,3.32229137420654,69,3.41663494444158,3.41663494444158
中牟县,2020-09,3.29514288902283,42,3.29514277872263,3.29514277872263
中牟县,2020-10,3.38202261924744,39,2.77438505930623,2.77438505930623
中牟县,2020-11,1.94969809055328,32,2.80530722788767,2.80530722788767
中牟县,2020-12,3.19706678390503,35,2.90159515832877,2.90159515832877
中牟县,2021-01,2.6843113899231,71,2.83548238252581,2.78563443695588
中牟县,2021-02,2.7104012966156,64,2.77858360068426,2.77858360068426
中牟县,2021-03,3.35469126701355,51,3.04276381537828,3.04276381537828
中牟县,2021-04,3.40786695480347,51,3.29711531913902,3.29711531913902
中牟县,2021-05,3.34505391120911,45,2.86124591456616,2.86124591456616
中牟县,2021-06,2.84397125244141,25,2.66277884154316,2.66277884154316
中牟县,2021-08,2.86209106445313,17,1.81752403551864,1.81752403551864
中牟县,2021-10,3.21135854721069,54,3.12927248196574,3.12927248196574
中牟县,2021-11,2.98525071144104,67,2.88602242321014,2.86680867801446
中牟县,2021-12,2.8181369304657,68,2.33544162917783,2.27116381094232
中牟县,2022-01,2.38128209114075,34,3.40598631404311,
中牟县,2022-02,3.48218870162964,70,3.34632016137517,3.31998428831821
中牟县,2022-03,3.45185565948486,64,3.17358659987627,2.80937391156643
中牟县,2022-04,3.72728252410889,65,3.983801546556,
中牟县,2022-05,3.82193303108215,38,3.63758615972639,
中牟县,2022-06,3.04479908943176,11,2.39789527279837,
中牟县,2022-08,3.36569404602051,14,2.29889733305219,2.29889733305219
中牟县,2022-09,3.54454874992371,30,2.63643766569128,2.63643766569128
中牟县,2022-12,3.23246049880981,18,1.61239622947943,1.61239622947943
